DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
06/11/16,2300,37136,5965,16136,2293,16596,1955,13397,9227,3736,1609
06/11/16,2400,34326,5487,15129,2098,15144,1854,12267,8551,3465,1477
06/10/16,100,23355,4238,9922,1786,12196,1252,8538,6304,2792,1165
06/10/16,200,22176,4095,9340,1673,11637,1199,7896,5969,2623,1055
06/10/16,300,21466,3931,8912,1600,11370,1161,7697,5827,2516,1007
06/10/16,400,21206,3956,8676,1556,11165,1146,7545,5725,2429,952
06/10/16,500,21435,4006,8601,1577,11313,1176,7703,5814,2431,997
06/10/16,600,22539,4206,8747,1641,11763,1226,8139,6139,2530,1016
06/10/16,700,24841,4466,9206,1757,12451,1295,8893,6477,2699,1041
06/10/16,800,27003,4690,10068,1899,13212,1384,9644,6981,2904,1082
06/10/16,900,28208,4911,11089,1998,13894,1480,10227,7454,3057,1140
06/10/16,1000,28917,5095,12139,2061,14611,1528,10566,7921,3158,1215
06/10/16,1100,29532,5243,13097,2109,15181,1630,10984,8169,3223,1330
06/10/16,1200,29971,5396,14071,2133,15768,1684,11246,8431,3241,1408
06/10/16,1300,30304,5555,14938,2180,16257,1731,11675,8706,3270,1515
06/10/16,1400,30800,5712,15693,2187,16614,1784,12057,8914,3301,1558
06/10/16,1500,31486,5832,16409,2216,16962,1821,12560,9072,3371,1657
06/10/16,1600,32051,5951,16977,2222,17244,1861,12960,9203,3430,1734
06/10/16,1700,32927,6143,17412,2286,17515,1867,13351,9292,3553,1807
06/10/16,1800,33124,6090,17744,2329,17719,1908,13587,9280,3673,1856
06/10/16,1900,32501,6065,17790,2343,17629,1880,13383,9085,3699,1866
06/10/16,2000,31568,5978,17437,2317,17261,1833,12743,8941,3673,1820
06/10/16,2100,30946,5822,16796,2253,16676,1782,12216,8731,3569,1656
06/10/16,2200,30543,5701,16281,2239,16465,1776,11859,8736,3520,1656
06/10/16,2300,28367,5326,15731,2126,15577,1696,10983,8372,3331,1575
06/10/16,2400,25902,4896,14690,1935,14271,1570,10008,7774,3083,1382
06/09/16,100,22693,4164,9336,1617,11540,1196,7946,6202,2521,1070
06/09/16,200,21634,3984,8734,1532,11158,1146,7474,5976,2369,1030
06/09/16,300,21028,3953,8369,1466,10815,1132,7250,5854,2282,938
06/09/16,400,20825,3882,8126,1441,10747,1124,7159,5778,2233,923
06/09/16,500,21212,3991,8059,1454,10867,1140,7257,5863,2249,915
06/09/16,600,22479,4162,8213,1542,11532,1189,7713,6068,2362,1006
06/09/16,700,24904,4477,8588,1649,12188,1266,8541,6410,2500,1041
06/09/16,800,27058,4739,9432,1786,12880,1378,9261,6818,2688,1156
06/09/16,900,27944,4914,10296,1878,13331,1429,9647,7161,2862,1163
06/09/16,1000,28452,4941,10870,1954,13800,1476,9981,7470,3024,1176
06/09/16,1100,28991,5037,11249,2025,14184,1565,10346,7582,3167,1246
06/09/16,1200,29231,5114,11564,2082,14465,1589,10712,7699,3237,1299
06/09/16,1300,29439,5269,11762,2136,14759,1596,10952,7827,3348,1372
06/09/16,1400,29849,5320,11862,2184,15073,1618,11323,7974,3453,1406
06/09/16,1500,30175,5430,11936,2229,15356,1619,11727,7900,3526,1511
06/09/16,1600,30721,5390,11868,2240,15494,1625,12271,7855,3576,1568
06/09/16,1700,31351,5447,11766,2282,15661,1649,12768,7791,3685,1633
06/09/16,1800,31742,5452,11704,2288,15683,1616,13006,7710,3734,1690
06/09/16,1900,31454,5462,11617,2277,15401,1585,12795,7581,3793,1721
06/09/16,2000,30844,5303,11454,2226,15118,1545,12310,7481,3675,1694
06/09/16,2100,30705,5285,11378,2190,14820,1499,11923,7502,3585,1621
06/09/16,2200,30407,5223,11621,2196,14826,1496,11630,7615,3522,1604
06/09/16,2300,28019,4900,11491,2087,14087,1417,10582,7249,3311,1487
06/09/16,2400,25332,4588,10761,1921,13045,1325,9379,6715,3028,1316
06/08/16,100,25433,4252,9272,1606,11886,1248,8965,6274,2523,1090
06/08/16,200,23883,4135,8680,1529,11260,1213,8386,6039,2310,1011
06/08/16,300,22950,3962,8298,1473,10919,1169,8004,5873,2266,980
06/08/16,400,22466,3906,8077,1444,10877,1167,7779,5809,2243,949
06/08/16,500,22637,4023,7998,1471,10846,1176,7853,5872,2260,927
06/08/16,600,23845,4261,8147,1550,11384,1247,8240,6109,2344,1006
06/08/16,700,26176,4532,8464,1659,12014,1285,9029,6506,2504,1053
06/08/16,800,28459,4796,9343,1788,12645,1374,9781,7003,2699,1125
06/08/16,900,29649,4937,10279,1886,13192,1418,10212,7268,2840,1148
06/08/16,1000,30383,5059,10908,1942,13540,1462,10578,7484,2968,1160
06/08/16,1100,31194,5064,11305,1999,13907,1509,10914,7673,3107,1242
06/08/16,1200,31255,5179,11649,2031,14032,1528,11074,7656,3183,1220
06/08/16,1300,30809,5152,11853,2065,14283,1544,11169,7707,3220,1299
06/08/16,1400,30396,5179,11994,2091,14418,1533,11422,7797,3271,1318
06/08/16,1500,29956,5133,12170,2108,14479,1533,11592,7749,3308,1377
06/08/16,1600,29824,5128,12207,2100,14550,1530,11834,7629,3366,1452
06/08/16,1700,29962,5155,12224,2103,14691,1511,12057,7589,3415,1474
06/08/16,1800,30063,5163,12214,2126,14681,1525,12128,7484,3449,1585
06/08/16,1900,29764,5089,12106,2107,14669,1492,11871,7440,3421,1574
06/08/16,2000,29297,5062,11703,2074,14428,1468,11429,7214,3363,1533
06/08/16,2100,29373,5038,11278,2029,14084,1458,11064,7204,3260,1483
06/08/16,2200,29150,5135,11157,2025,14063,1454,10747,7307,3203,1442
06/08/16,2300,26933,4772,10954,1919,13376,1376,9751,7056,3014,1364
06/08/16,2400,24477,4390,10146,1748,12409,1297,8719,6643,2731,1196
06/07/16,100,29099,4705,10232,1779,12688,1362,10099,6618,2859,1189
06/07/16,200,27361,4443,9446,1656,11846,1298,9528,6313,2695,1090
06/07/16,300,26184,4318,8964,1572,11557,1250,9110,6130,2548,1023
06/07/16,400,25660,4191,8642,1540,11256,1231,8922,6035,2431,1016
06/07/16,500,25800,4206,8508,1542,11475,1243,8963,6077,2414,981
06/07/16,600,27074,4370,8618,1614,11988,1291,9411,6287,2525,1025
06/07/16,700,29821,4683,8946,1740,12770,1374,10259,6768,2670,1078
06/07/16,800,32757,5101,9765,1873,13655,1494,11112,7342,2853,1155
06/07/16,900,34590,5391,10580,1987,14307,1587,11686,7646,3057,1228
06/07/16,1000,36150,5658,11104,2069,14904,1667,12185,7907,3213,1264
06/07/16,1100,37763,5834,11416,2136,15559,1723,12800,8124,3354,1321
06/07/16,1200,39235,6046,11668,2165,15956,1762,13462,8151,3426,1358
06/07/16,1300,40408,6094,11828,2180,16160,1778,14041,8117,3488,1398
06/07/16,1400,41329,6114,11943,2199,16284,1787,14440,8169,3530,1454
06/07/16,1500,41440,6150,12057,2197,16081,1777,14761,8126,3558,1537
06/07/16,1600,40816,6067,11998,2159,15898,1728,14944,7955,3571,1514
06/07/16,1700,39756,6014,11833,2145,15648,1726,14881,7844,3545,1550
06/07/16,1800,39161,5933,11670,2117,15641,1694,14843,7746,3514,1637
06/07/16,1900,38081,5891,11456,2062,15191,1665,14442,7634,3433,1628
06/07/16,2000,36665,5613,11097,1996,14846,1600,13807,7483,3337,1602
06/07/16,2100,35383,5556,10898,1974,14582,1569,13129,7399,3215,1500
06/07/16,2200,34306,5418,10953,1982,14646,1536,12606,7505,3154,1483
06/07/16,2300,31218,4976,10849,1883,13760,1442,11296,7165,2985,1395
06/07/16,2400,27987,4654,10076,1728,12648,1333,10006,6687,2737,1233
06/06/16,100,25674,4327,10054,1643,11948,1367,9542,6247,2644,1155
06/06/16,200,24387,4173,9391,1560,11314,1306,9018,6009,2494,1076
06/06/16,300,23629,4038,8935,1513,11008,1262,8686,5807,2408,1023
06/06/16,400,23383,4018,8650,1507,10743,1249,8557,5798,2360,989
06/06/16,500,23826,4073,8521,1523,10907,1241,8711,5895,2384,997
06/06/16,600,25324,4257,8683,1625,11498,1300,9149,6202,2510,1038
06/06/16,700,28150,4576,9107,1752,12293,1409,10045,6646,2699,1085
06/06/16,800,31094,5052,10201,1899,13388,1529,11019,7290,2917,1189
06/06/16,900,33117,5373,11257,2043,14214,1635,11767,7643,3149,1246
06/06/16,1000,34699,5587,12193,2153,14985,1698,12449,8054,3359,1316
06/06/16,1100,36061,5816,12899,2274,15752,1755,13079,8429,3547,1411
06/06/16,1200,37217,6060,13517,2354,16286,1807,13612,8635,3699,1477
06/06/16,1300,38226,6219,13999,2433,16764,1898,14045,8924,3828,1553
06/06/16,1400,39453,6324,14216,2511,17310,1930,14558,9237,3953,1567
06/06/16,1500,40616,6365,14432,2568,17491,1981,14835,9341,4046,1721
06/06/16,1600,41658,6487,14523,2585,17687,1984,15014,9353,4139,1732
06/06/16,1700,42464,6655,14559,2596,17746,2019,15142,9336,4186,1796
06/06/16,1800,42699,6660,14474,2558,17633,1975,14950,9263,4192,1791
06/06/16,1900,41583,6554,14201,2507,17213,1961,14523,9212,4118,1840
06/06/16,2000,40170,6373,13584,2442,16758,1858,14051,8876,3983,1806
06/06/16,2100,39459,6220,12915,2346,16196,1772,13765,8623,3823,1687
06/06/16,2200,38463,6045,12611,2291,16065,1718,13320,8463,3719,1650
06/06/16,2300,35226,5523,12279,2144,15068,1594,12207,7871,3458,1462
06/06/16,2400,31787,4986,11343,1939,13685,1469,10961,7215,3107,1293
06/05/16,100,27831,4572,9838,1535,11898,1536,9803,6390,2636,1146
06/05/16,200,26145,4329,9254,1447,11364,1440,9245,6083,2474,1061
06/05/16,300,24927,4170,8822,1390,11051,1403,8796,5920,2382,1031
06/05/16,400,24199,4080,8538,1354,10927,1365,8548,5709,2330,969
06/05/16,500,23835,4026,8329,1348,10808,1349,8413,5593,2291,985
06/05/16,600,23840,4051,8262,1365,10850,1354,8396,5620,2304,982
06/05/16,700,24048,4087,8062,1381,10883,1348,8463,5671,2321,1012
06/05/16,800,25229,4300,8177,1430,11095,1389,9036,5831,2365,1049
06/05/16,900,27174,4591,8551,1544,11855,1459,9970,6164,2536,1156
06/05/16,1000,28957,4880,8998,1681,12640,1525,10830,6478,2776,1257
06/05/16,1100,30461,5067,9435,1796,13198,1578,11622,6813,3026,1338
06/05/16,1200,31583,5216,9911,1908,13762,1581,12311,7161,3226,1399
06/05/16,1300,32682,5322,10234,1966,14277,1596,13069,7433,3351,1455
06/05/16,1400,33675,5394,10544,1970,14519,1636,13630,7516,3402,1522
06/05/16,1500,34611,5446,10813,1974,14636,1666,14190,7627,3331,1562
06/05/16,1600,35483,5438,11116,2008,14799,1683,14569,7637,3420,1613
06/05/16,1700,35986,5495,11370,2050,14970,1764,14745,7676,3520,1649
06/05/16,1800,35718,5566,11697,2075,15016,1756,14507,7691,3556,1676
06/05/16,1900,34716,5497,11933,2077,14930,1718,14013,7642,3533,1689
06/05/16,2000,33565,5388,11889,2042,14764,1690,13583,7536,3459,1631
06/05/16,2100,33120,5331,11646,1989,14483,1639,13318,7315,3308,1598
06/05/16,2200,32553,5321,11700,1969,14404,1636,12680,7425,3279,1560
06/05/16,2300,30428,4999,11666,1898,13801,1576,11594,7130,3101,1459
06/05/16,2400,27748,4569,10923,1764,12767,1462,10420,6686,2871,1300
06/04/16,100,26426,4745,11251,1798,12882,1562,9623,6646,2970,1235
06/04/16,200,24920,4456,10355,1673,12178,1465,9018,6216,2773,1182
06/04/16,300,23934,4245,9776,1589,11774,1405,8589,5995,2616,1071
06/04/16,400,23422,4127,9298,1546,11466,1361,8402,5852,2534,1054
06/04/16,500,23289,4088,9032,1523,11293,1336,8346,5755,2485,1010
06/04/16,600,23596,4143,8932,1549,11454,1343,8492,5909,2519,1036
06/04/16,700,24240,4205,8954,1579,11582,1340,8686,5916,2554,1059
06/04/16,800,25842,4430,9202,1633,11919,1393,9225,6157,2629,1096
06/04/16,900,27929,4715,9974,1727,12616,1486,9998,6553,2793,1197
06/04/16,1000,30036,5084,10634,1856,13463,1566,10686,6810,3014,1328
06/04/16,1100,31955,5347,11169,1944,14368,1652,11260,7194,3237,1452
06/04/16,1200,33578,5614,11378,2019,15146,1754,11765,7442,3374,1536
06/04/16,1300,34838,5830,11508,2105,15636,1817,12162,7653,3444,1667
06/04/16,1400,35896,5947,11419,2109,15920,1847,12494,7784,3495,1650
06/04/16,1500,36637,6063,11298,2065,15948,1866,12972,7753,3569,1645
06/04/16,1600,37298,6168,11114,2017,15709,1857,13409,7756,3574,1603
06/04/16,1700,37930,6231,11078,2021,15602,1892,13527,7693,3585,1620
06/04/16,1800,37965,6164,11203,2029,15458,1910,13389,7680,3548,1599
06/04/16,1900,37215,6012,11313,1996,14934,1879,13019,7577,3415,1581
06/04/16,2000,36055,5858,11235,1956,14697,1849,12576,7575,3316,1500
06/04/16,2100,35759,5797,11120,1896,14529,1847,12482,7586,3258,1460
06/04/16,2200,34959,5683,11177,1892,14399,1839,12165,7629,3241,1458
06/04/16,2300,32775,5341,11157,1804,13572,1752,11424,7284,3085,1374
06/04/16,2400,30179,4942,10598,1669,12714,1647,10538,6839,2872,1285
06/03/16,100,27490,4911,10490,1869,13193,1582,9634,7492,2811,1195
06/03/16,200,25870,4613,9656,1764,12523,1508,9056,6997,2641,1121
06/03/16,300,24930,4500,9133,1676,12094,1444,8617,6790,2550,1063
06/03/16,400,24524,4419,8786,1638,11945,1425,8502,6591,2500,1051
06/03/16,500,24876,4483,8625,1642,11986,1427,8654,6606,2512,1030
06/03/16,600,26380,4702,8747,1725,12603,1499,9209,6792,2632,1093
06/03/16,700,29056,5059,9035,1846,13132,1615,10116,7106,2845,1151
06/03/16,800,31387,5396,9992,1978,14031,1657,10892,7757,3024,1221
06/03/16,900,32611,5512,11034,2082,14770,1749,11350,8247,3190,1266
06/03/16,1000,33453,5790,11852,2190,15517,1833,11825,8711,3382,1352
06/03/16,1100,33992,6033,12482,2289,16273,1940,12555,9083,3615,1438
06/03/16,1200,34364,6318,13027,2378,16735,2027,13271,9308,3774,1513
06/03/16,1300,34563,6523,13484,2470,17347,2120,13865,9572,3930,1580
06/03/16,1400,34977,6635,13894,2568,17756,2179,14330,9753,4054,1722
06/03/16,1500,35159,6680,14437,2615,18046,2198,14675,9995,4145,1725
06/03/16,1600,35289,6796,14818,2647,18248,2221,14678,10073,4223,1798
06/03/16,1700,35423,6856,15169,2676,18455,2272,14658,10046,4275,1789
06/03/16,1800,35211,6805,15395,2673,18315,2263,14408,9925,4227,1818
06/03/16,1900,34545,6622,15252,2594,18048,2218,13817,9614,4098,1769
06/03/16,2000,33779,6427,14670,2474,17288,2097,13162,9156,3885,1672
06/03/16,2100,33731,6244,13954,2386,16647,2019,12760,8695,3773,1640
06/03/16,2200,33316,6123,13642,2353,16350,1980,12326,8575,3734,1630
06/03/16,2300,31247,5696,13290,2184,15383,1855,11436,8014,3518,1541
06/03/16,2400,28756,5175,12300,1982,13917,1711,10489,7266,3240,1401
06/02/16,100,28052,5055,10884,1908,13401,1683,9498,7474,3005,1233
06/02/16,200,26234,4702,9999,1794,12746,1566,8830,7014,2805,1182
06/02/16,300,25095,4561,9387,1706,12323,1505,8491,6835,2690,1101
06/02/16,400,24502,4495,8970,1655,12072,1482,8352,6716,2612,1078
06/02/16,500,24676,4536,8809,1665,12233,1456,8447,6701,2610,1083
06/02/16,600,25942,4697,8913,1757,12856,1525,9000,6978,2727,1051
06/02/16,700,28605,5097,9271,1904,13627,1626,9899,7489,2925,1119
06/02/16,800,30947,5422,10212,2029,14451,1732,10696,8036,3172,1167
06/02/16,900,32158,5631,11304,2190,15166,1804,11029,8498,3329,1217
06/02/16,1000,33243,5903,12103,2298,15876,1923,11334,8937,3501,1252
06/02/16,1100,34286,6043,12654,2405,16494,1992,11694,9327,3662,1341
06/02/16,1200,35286,6307,13121,2491,17043,2014,12007,9572,3796,1383
06/02/16,1300,36267,6502,13450,2579,17575,2083,12518,9875,3865,1462
06/02/16,1400,37531,6724,13720,2639,18102,2170,13129,10219,3972,1534
06/02/16,1500,38620,6737,14152,2662,18311,2244,13592,10418,3982,1616
06/02/16,1600,39621,6850,14438,2624,18371,2229,14020,10464,3933,1654
06/02/16,1700,40318,6760,14661,2586,18225,2272,14350,10604,3849,1695
06/02/16,1800,40307,6708,14826,2524,17979,2258,14248,10417,3765,1692
06/02/16,1900,38989,6560,14713,2436,17712,2180,13923,10179,3624,1655
06/02/16,2000,37420,6375,14228,2385,17078,2105,13467,9851,3520,1664
06/02/16,2100,37055,6347,13565,2333,16803,2081,13308,9571,3490,1577
06/02/16,2200,35931,6205,13109,2348,16489,2018,12782,9404,3475,1612
06/02/16,2300,32981,5769,12668,2216,15437,1859,11680,8809,3298,1501
06/02/16,2400,29890,5255,11553,2037,14208,1707,10519,8131,3033,1290
06/01/16,100,28697,4761,10301,1930,13111,1525,9543,6847,2965,1228
06/01/16,200,26819,4499,9651,1796,12239,1451,8864,6423,2753,1138
06/01/16,300,25666,4267,9220,1702,11559,1384,8428,6221,2617,1045
06/01/16,400,24989,4236,8981,1654,11282,1340,8219,6120,2534,1015
06/01/16,500,25137,4257,8869,1653,11538,1334,8312,6153,2517,1036
06/01/16,600,26404,4468,9042,1718,12306,1385,8780,6403,2623,1076
06/01/16,700,29079,4729,9566,1836,13053,1482,9673,6796,2801,1149
06/01/16,800,31945,5189,10527,2008,14099,1613,10568,7364,3062,1227
06/01/16,900,33971,5431,11356,2151,14998,1742,11197,7791,3328,1309
06/01/16,1000,35765,5799,11825,2311,15549,1874,11892,8230,3571,1383
06/01/16,1100,37662,6162,12111,2477,16449,1996,12797,8689,3806,1516
06/01/16,1200,39358,6503,12451,2591,17376,2114,13219,9072,3996,1633
06/01/16,1300,40725,6767,12827,2707,17965,2226,13753,9483,4185,1751
06/01/16,1400,42026,7053,13341,2793,18655,2302,14155,9981,4349,1792
06/01/16,1500,42920,7179,13780,2855,19033,2341,14297,10278,4456,1904
06/01/16,1600,43806,7417,14164,2863,19221,2410,14578,10404,4502,1945
06/01/16,1700,44472,7528,14488,2849,19252,2439,14573,10375,4492,1968
06/01/16,1800,44307,7566,14766,2808,18881,2433,14432,10328,4488,2003
06/01/16,1900,42783,7383,14772,2720,18465,2374,14181,10061,4391,1983
06/01/16,2000,40885,7132,14423,2558,17975,2290,13685,9793,4106,1860
06/01/16,2100,39665,6950,13933,2486,17564,2227,13361,9548,3950,1799
06/01/16,2200,38157,6763,13553,2430,17347,2159,12809,9479,3840,1767
06/01/16,2300,34554,6166,13149,2280,16014,2000,11663,8752,3589,1615
06/01/16,2400,30846,5543,12094,2071,14684,1828,10374,8078,3266,1388
05/31/16,100,27151,4395,10556,1724,12307,1420,8895,6502,2822,1158
05/31/16,200,25643,4202,9739,1620,11617,1330,8335,6144,2640,1046
05/31/16,300,24820,4066,9249,1553,11235,1269,8050,5908,2525,1003
05/31/16,400,24413,4019,8900,1523,11125,1252,7918,5803,2458,976
05/31/16,500,24811,4105,8784,1532,11147,1254,8137,5841,2468,953
05/31/16,600,26328,4310,8950,1621,11699,1290,8673,6213,2586,1032
05/31/16,700,29150,4676,9405,1756,12560,1390,9648,6706,2783,1104
05/31/16,800,32060,5049,10511,1927,13450,1518,10518,7371,3022,1127
05/31/16,900,34030,5371,11738,2065,14361,1646,11070,7913,3279,1179
05/31/16,1000,35750,5610,12605,2211,15148,1769,11659,8367,3550,1281
05/31/16,1100,37440,6032,13301,2377,16192,1886,12272,8913,3827,1427
05/31/16,1200,38918,6325,14143,2510,17121,1982,12831,9282,4042,1540
05/31/16,1300,40207,6558,14740,2630,17760,2071,13312,9596,4194,1667
05/31/16,1400,41445,6718,15244,2708,18418,2139,13838,9920,4297,1749
05/31/16,1500,42446,6915,15473,2767,18842,2203,14262,10018,4366,1791
05/31/16,1600,43581,7025,15205,2794,19017,2241,14705,10112,4418,1828
05/31/16,1700,44438,7173,14366,2806,19271,2280,14983,10095,4452,1840
05/31/16,1800,44726,7138,13636,2802,19060,2289,15134,9954,4414,1903
05/31/16,1900,43840,7039,13214,2730,18740,2212,14853,9721,4294,1876
05/31/16,2000,42018,6862,12694,2626,18050,2132,14318,9335,4154,1811
05/31/16,2100,40769,6664,12446,2551,17419,2084,13809,8929,4032,1764
05/31/16,2200,39280,6439,12508,2516,16961,2015,13192,8799,3929,1708
05/31/16,2300,35440,5842,12157,2331,15665,1861,11844,8211,3647,1596
05/31/16,2400,31610,5204,11259,2105,14180,1666,10541,7414,3272,1393
05/30/16,100,27786,4183,10082,1536,11483,1330,8932,6170,2809,1218
05/30/16,200,26034,3953,9374,1432,10838,1266,8460,5805,2610,1071
05/30/16,300,24922,3836,8874,1373,10484,1209,8121,5599,2492,1057
05/30/16,400,24295,3735,8514,1327,10216,1191,8014,5453,2428,970
05/30/16,500,24165,3684,8314,1311,10188,1195,7983,5449,2387,969
05/30/16,600,24459,3716,8263,1330,10327,1213,8085,5463,2396,969
05/30/16,700,24723,3749,8181,1325,10204,1216,8272,5438,2388,919
05/30/16,800,25811,4032,8424,1397,10613,1290,8711,5737,2471,1006
05/30/16,900,27626,4352,9071,1544,11430,1394,9369,6206,2733,1135
05/30/16,1000,29665,4775,9902,1708,12470,1501,10247,6725,2988,1298
05/30/16,1100,31567,5153,10817,1852,13431,1618,10997,7194,3227,1462
05/30/16,1200,33507,5472,11699,1968,14206,1717,11551,7591,3421,1555
05/30/16,1300,35019,5679,12377,2054,14833,1802,11894,7921,3571,1643
05/30/16,1400,36051,5865,12875,2098,15424,1868,12165,8142,3672,1706
05/30/16,1500,36749,6017,13239,2153,15761,1915,12339,8372,3736,1746
05/30/16,1600,36937,6140,13544,2209,16137,1957,12391,8478,3820,1759
05/30/16,1700,36981,6230,13859,2261,16462,2003,12396,8663,3885,1815
05/30/16,1800,36894,6335,14061,2314,16699,2014,12432,8767,3965,1837
05/30/16,1900,36198,6314,14096,2297,16626,1990,12248,8754,3940,1818
05/30/16,2000,35669,6182,13796,2257,16344,1954,12014,8590,3856,1759
05/30/16,2100,35766,5998,13233,2180,15757,1898,11989,8274,3713,1696
05/30/16,2200,34887,5836,12980,2174,15621,1858,11713,8201,3611,1665
05/30/16,2300,32293,5310,12578,2045,14534,1751,10728,7715,3360,1507
05/30/16,2400,29435,4810,11582,1867,13263,1558,9675,7092,3071,1318
05/29/16,100,29200,4762,10595,1588,11983,1683,9426,6765,2708,1161
05/29/16,200,27129,4460,9835,1479,11287,1577,8767,6316,2533,1087
05/29/16,300,25529,4228,9203,1415,10834,1482,8284,6036,2420,1011
05/29/16,400,24443,4111,8804,1376,10529,1445,8028,5781,2350,991
05/29/16,500,23792,4023,8575,1351,10450,1407,7858,5668,2315,959
05/29/16,600,23292,4017,8418,1357,10448,1395,7812,5723,2299,946
05/29/16,700,23511,3974,8258,1364,10441,1377,7849,5638,2296,986
05/29/16,800,25196,4208,8415,1412,10892,1420,8526,5893,2343,1017
05/29/16,900,27819,4572,9092,1518,11812,1540,9577,6410,2514,1141
05/29/16,1000,30524,5019,9921,1643,12671,1669,10706,6969,2725,1274
